41559,41614,120,686,689,Terminated,1,1,1,0.25,,
41562,41621,120,686,669,Terminated,1,1,0.9,0.29,,
41562,41619,120,686,778,Terminated,1,1,0.85,0.3,,
41558,41623,120,686,886,Terminated,1,1,0.96,0.32,,
41562,41621,120,686,1203,Terminated,1,1,0.7,0.31,,
41558,41616,120,686,172,Terminated,1,1,0.86,0.31,,
41562,41620,120,686,1291,Terminated,1,1,0.95,0.29,,
41560,41629,120,686,599,Terminated,1,1,0.78,0.27,,
41558,41618,120,686,336,Terminated,1,1,0.87,0.29,,
41561,41617,120,686,1064,Terminated,1,1,0.89,0.28,,
41561,41621,120,686,647,Terminated,1,1,0.8,0.3,,
41558,41617,120,686,571,Terminated,1,1,0.83,0.3,,
41557,41613,120,686,549,Terminated,1,1,1.31,0.25,,
41562,41617,120,686,1263,Terminated,1,1,0.85,0.29,,
41557,41614,120,686,145,Terminated,1,1,1.35,0.27,,
41558,41619,120,686,335,Terminated,1,1,0.85,0.29,,
41562,41614,120,686,998,Terminated,1,1,1.01,0.32,,
41559,41628,120,686,665,Terminated,1,1,0.86,0.27,,
41558,41616,120,686,161,Terminated,1,1,0.93,0.29,,
41559,41617,120,686,1071,Terminated,1,1,1,0.29,,
41560,41615,120,686,1062,Terminated,1,1,0.95,0.34,,
41559,41618,120,686,724,Terminated,1,1,0.87,0.29,,
41561,41617,120,686,787,Terminated,1,1,0.86,0.32,,
41560,41620,120,686,1003,Terminated,1,1,1,0.29,,
41558,41615,120,686,926,Terminated,1,1,0.94,0.3,,
41559,41617,120,686,202,Terminated,1,1,0.87,0.28,,
41559,41620,120,686,603,Terminated,1,1,0.9,0.3,,
41560,41614,120,686,1164,Terminated,1,1,0.95,0.32,,
41558,41621,120,686,243,Terminated,1,1,0.88,0.26,,
41560,41612,120,686,414,Terminated,1,1,0.92,0.3,,
41559,41619,120,686,244,Terminated,1,1,0.93,0.28,,
41562,41622,120,686,1142,Terminated,1,1,1,0.28,,
41560,41618,120,686,723,Terminated,1,1,0.87,0.29,,
41562,41617,120,686,994,Terminated,1,1,1,0.26,,
41561,41623,120,686,1157,Terminated,1,1,0.83,0.27,,
41559,41619,120,686,1126,Terminated,1,1,0.96,0.3,,
41561,41614,120,686,1111,Terminated,1,1,0.91,0.32,,
41558,41615,120,686,854,Terminated,1,1,0.95,0.29,,
41560,41616,120,686,410,Terminated,1,1,0.94,0.32,,
41559,41616,120,686,863,Terminated,1,1,0.9,0.3,,
41560,41619,120,686,691,Terminated,1,1,0.9,0.28,,
41562,41621,120,686,1025,Terminated,1,1,0.94,0.29,,
41558,41620,120,686,170,Terminated,1,1,0.94,0.3,,
41558,41614,120,686,153,Terminated,1,1,0.98,0.31,,
41561,41621,120,686,1132,Terminated,1,1,0.9,0.29,,
41562,41616,120,686,752,Terminated,1,1,0.9,0.3,,
41562,41615,120,686,739,Terminated,1,1,0.8,0.33,,
41562,41618,120,686,1101,Terminated,1,1,0.85,0.28,,
41560,41613,120,686,1074,Terminated,1,1,1,0.27,,
41558,41617,120,686,203,Terminated,1,1,1,0.28,,
41562,41616,120,686,1100,Terminated,1,1,0.95,0.3,,
41559,41617,120,686,1231,Terminated,1,1,1,0.32,,
41561,41614,120,686,1085,Terminated,1,1,0.93,0.31,,
41560,41619,120,686,123,Terminated,1,1,0.81,0.32,,
41558,41615,120,686,20,Terminated,1,1,0.99,0.29,,
41559,41614,120,686,1270,Terminated,1,1,0.89,0.31,,
41558,41875,120,686,90,Terminated,1,1,1.05,0.77,,
41561,41619,120,686,596,Terminated,1,1,0.7,0.29,,
41560,41621,120,686,825,Terminated,1,1,0.94,0.29,,
41562,41627,120,686,801,Terminated,1,1,0.97,0.25,,
41561,41623,120,686,681,Terminated,1,1,0.92,0.28,,
41560,41618,120,686,1255,Terminated,1,1,0.88,0.28,,
41561,41621,120,686,773,Terminated,1,1,0.8,0.3,,
41559,41615,120,686,15,Terminated,1,1,1.03,0.29,,
41557,41615,120,686,503,Terminated,1,1,1.18,0.24,,
41562,41616,120,686,1212,Terminated,1,1,0.84,0.33,,
41560,41618,120,686,664,Terminated,1,1,0.93,0.29,,
41559,41618,120,686,817,Terminated,1,1,0.93,0.28,,
41560,41620,120,686,1261,Terminated,1,1,0.86,0.33,,
41558,41617,120,686,245,Terminated,1,1,0.85,0.29,,
41561,41618,120,686,706,Terminated,1,1,0.91,0.31,,
41559,41614,120,686,959,Terminated,1,1,1.16,0.32,,
41562,41617,120,686,1151,Terminated,1,1,0.81,0.32,,
41559,41614,120,686,405,Terminated,1,1,0.88,0.3,,
41562,41620,120,686,1180,Terminated,1,1,0.92,0.3,,
41559,41618,120,686,50,Terminated,1,1,0.83,0.3,,
41558,41618,120,686,920,Terminated,1,1,0.92,0.27,,
41560,41614,120,686,1076,Terminated,1,1,0.98,0.3,,
41558,41614,120,686,921,Terminated,1,1,0.94,0.28,,
41562,41621,120,686,708,Terminated,1,1,0.96,0.29,,
41559,41613,120,686,429,Terminated,1,1,1.04,0.26,,
41559,41613,120,686,1049,Terminated,1,1,0.89,0.26,,
41561,41621,120,686,227,Terminated,1,1,0.94,0.31,,
41560,41613,120,686,1158,Terminated,1,1,1,0.31,,
41560,41616,120,686,729,Terminated,1,1,0.96,0.3,,
41557,41612,120,686,438,Terminated,1,1,1.19,0.24,,
41560,41621,120,686,640,Terminated,1,1,0.9,0.27,,
